Species ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Authority	Infraspecific rank	Infraspecific name	Infraspecific authority	Stock/subpopulation	Synonyms	Common names (Eng)	Common names (Fre)	Common names (Spa)	Red List status	Red List criteria	Red List criteria version	Year assessed	Population trend	Petitioned
136174	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AROMOBATIDAE	Mannophryne	venezuelensis	Manzanilla, Jowers, La Marca and García-Paris, 2007									NT		3.1	2008	unknown	N
55252	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AROMOBATIDAE	Mannophryne	yustizi	(La Marca, 1989)								Sapito Acollarado De Yustiz	EN	B1ab(iii)	3.1	2004	decreasing	N
12776	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantella	aurantiaca	Mocquard, 1900						Golden Mantella			CR	B2ab(iii,v)	3.1	2008	decreasing	N
57438	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantella	baroni	Boulenger, 1888						Baron's Mantella			LC		3.1	2008	unknown	N
57439	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantella	bernhardi	Vences, Glaw, Peyrieras, Böhme and Busse, 1994						Bernhard's Mantella			EN	B2ab(iii,v)	3.1	2008	decreasing	N
57440	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantella	betsileo	(Grandidier, 1872)						Brown Mantella			LC		3.1	2008	stable	N
57441	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantella	cowanii	Boulenger, 1882						Cowan's Mantella			CR	A2acd	3.1	2008	decreasing	N
57442	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantella	crocea	Pintak and Böhme, 1990						Yellow Mantella			EN	B1ab(iii,v)+2ab(iii,v)	3.1	2008	decreasing	N
135777	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantella	ebenaui	(Boettger, 1880)									LC		3.1	2008	stable	N
57443	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantella	expectata	Busse and Böhme, 1992						Blue-legged Mantella			EN	B1ab(iii,v)	3.1	2008	decreasing	N
57444	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantella	haraldmeieri	Busse, 1981						Haraldmeier's Mantella			VU	B1ab(iii)	3.1	2008	decreasing	N
57445	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantella	laevigata	Methuen and Hewitt, 1913						Climbing Mantella			NT		3.1	2008	decreasing	N
57446	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantella	madagascariensis	(Grandidier, 1872)						Madagascan Mantella			VU	B1ab(iii)	3.1	2008	decreasing	N
57447	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantella	manery	Vences, Glaw & Böhme, 1999						Marojejy Mantella, Marojezy Mountain Mantella			VU	B1ab(iii)	3.1	2009	unknown	N
57448	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantella	milotympanum	Staniszewski, 1996						Black-eared Mantella			CR	B2ab(iii)	3.1	2008	decreasing	N
57449	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantella	nigricans	Guibé, 1978						Guibé'S Mantella			LC		3.1	2008	decreasing	N
57450	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantella	pulchra	Parker, 1925						Beautiful Mantella			VU	B1ab(iii)	3.1	2008	decreasing	N
57451	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantella	viridis	Pintak and Böhme, 1988						Green Mantella			EN	B1ab(iii)	3.1	2008	decreasing	N
57452	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	aerumnalis	(Peracca, 1893)									LC		3.1	2008	decreasing	N
57454	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	albofrenatus	(Müller, 1892)									DD		3.1	2008	unknown	N
57456	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	alutus	(Peracca, 1893)									LC		3.1	2008	stable	N
57457	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	ambohimitombi	Boulenger, 1919									DD		3.1	2008	decreasing	N
57459	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	ambreensis	Mocquard, 1895									LC		3.1	2008	decreasing	N
57460	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	argenteus	Methuen, 1920									LC		3.1	2008	decreasing	N
135902	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	bellyi	Mocquard, 1895									LC		3.1	2008	stable	N
57463	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	betsileanus	(Boulenger, 1882)									LC		3.1	2008	stable	N
57465	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	biporus	(Boulenger, 1889)									LC		3.1	2008	decreasing	N
135792	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	bourgati	Guibé, 1974									DD		3.1	2008	unknown	N
57469	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	brevipalmatus	Ahl, 1929									LC		3.1	2008	unknown	N
57471	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	charlotteae	Vences and Glaw, 2003									LC		3.1	2008	decreasing	N
135907	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	cowanii	(Boulenger, 1882)									NT		3.1	2008	decreasing	N
57474	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	curtus	(Boulenger, 1882)									LC		3.1	2008	stable	N
136059	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	delormei	Angel, 1938									VU	B1ab(iii)	3.1	2008	decreasing	N
57481	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	femoralis	(Boulenger, 1882)									LC		3.1	2008	unknown	N
57484	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	grandidieri	Mocquard, 1895									LC		3.1	2008	decreasing	N
57488	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	guttulatus	(Boulenger, 1881)									LC		3.1	2008	decreasing	N
57496	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	lugubris	(Duméril, 1853)									LC		3.1	2008	stable	N
57498	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	madecassus	(Millot and Guibé, 1950)									EN	B1ab(iii)+2ab(iii)	3.1	2008	decreasing	N
57500	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	majori	Boulenger, 1896									LC		3.1	2008	decreasing	N
57503	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	melanopleura	(Mocquard, 1901)									LC		3.1	2008	decreasing	N
57506	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	mocquardi	Angel, 1929									LC		3.1	2008	unknown	N
136048	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	noralottae	Mercurio & Andreone, 2007									VU	D2	3.1	2008	stable	N
57508	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	opiparis	(Peracca, 1893)									LC		3.1	2008	decreasing	N
57509	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	pauliani	Guibé, 1974									CR	B2ab(iii)	3.1	2008	decreasing	N
57528	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	tricinctus	(Guibé, 1947)									DD		3.1	2008	unknown	N
57530	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	ulcerosus	(Boettger, 1880)									LC		3.1	2008	unknown	N
57535	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	zipperi	Vences and Glaw, 2003									LC		3.1	2008	decreasing	N
57536	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MANTELLIDAE	Mantidactylus	zolitschka	Glaw and Vences, 2004									DD		3.1	2008	unknown	N
57868	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Mantophryne	infulata	(Zweifel, 1972)									DD		3.1	2004	unknown	N
57869	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Mantophryne	lateralis	Boulenger, 1897									LC		3.1	2004	stable	N
57870	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Mantophryne	louisiadensis	(Parker, 1934)									DD		3.1	2006	unknown	N
57179	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	HYLODIDAE	Megaelosia	apuana	Pombal, Prado and Canedo, 2003									DD		3.1	2004	unknown	N
57180	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	HYLODIDAE	Megaelosia	bocainensis	Giaretta, Bokermann and Haddad, 1993									DD		3.1	2004	unknown	N
57181	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	HYLODIDAE	Megaelosia	boticariana	Giaretta and Aguiar, 1998									DD		3.1	2004	unknown	N
57182	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	HYLODIDAE	Megaelosia	goeldii	(Baumann, 1912)									LC		3.1	2004	decreasing	N
57183	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	HYLODIDAE	Megaelosia	lutzae	Izecksohn & Gouvêa, 1987									DD		3.1	2004	unknown	N
57184	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	HYLODIDAE	Megaelosia	massarti	(Witte, 1930)									DD		3.1	2004	unknown	N
55567	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	HYLIDAE	Megastomatohyla	mixe	(Duellman, 1965)									CR	B1ab(iii)+2ab(iii)	3.1	2004	decreasing	N
55568	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	HYLIDAE	Megastomatohyla	mixomaculata	(Taylor, 1950)								Rana-de Arbol Jaspeada	EN	B1ab(iii)	3.1	2004	decreasing	N
55579	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	HYLIDAE	Megastomatohyla	nubicola	(Duellman, 1964)								Rana-de Arbol De Bosque Mesófilo	EN	B1ab(iii)	3.1	2004	decreasing	N
55592	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	HYLIDAE	Megastomatohyla	pellita	(Duellman, 1968)									CR	A2ace	3.1	2004	decreasing	N
57579	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MEGOPHRYIDAE	Megophrys	kobayashii	Matsui and Malkmus, 1997						Kobayashi's Horned Frog			NT		3.1	2004	stable	N
57580	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MEGOPHRYIDAE	Megophrys	ligayae	(Taylor, 1920)						Palawan Horned Frog			EN	B1ab(iii)	3.1	2004	decreasing	N
57581	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MEGOPHRYIDAE	Megophrys	montana	Kuhl and van Hasselt, 1822						Horned Frog, Javan Horned Frog			LC		3.1	2004	decreasing	N
57582	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MEGOPHRYIDAE	Megophrys	nasuta	(Schlegel, 1858)						Borneon Horned Frog, Horned Toad, Large Horned Frog, Malayan Horned Frog			LC		3.1	2004	stable	N
57583	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MEGOPHRYIDAE	Megophrys	stejnegeri	(Taylor, 1920)						Mindanao Horned Frog, Southeast Asian Horned Toad			VU	B1ab(iii)	3.1	2004	decreasing	N
13032	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Melanobatrachus	indicus	Beddome, 1878									EN	B1ab(iii)	3.1	2004	decreasing	N
136036	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Melanophryne	barbatula	Lehr and Trueb, 2007									VU	B2ab(iii)	3.1	2008	unknown	N
57204	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Melanophryne	carpish	(Lehr, Rodriguez and Cordova, 2002)					Phrynopus carpish				EN	B1ab(iii)	3.1	2008	unknown	N
135993	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Melanophryniscus	admirabilis	Di-Bernardo, Maneyro and Grillo, 2006									NT		3.1	2008	stable	N
158544	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Melanophryniscus	alipioi	Langone, Segalla, Bornschein & de Sá, 2008									DD		3.1	2009	unknown	N
54816	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Melanophryniscus	atroluteus	(Miranda-Ribeiro, 1920)									LC		3.1	2004	decreasing	N
54817	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Melanophryniscus	cambaraensis	Braun and Braun, 1979									DD		3.1	2004	decreasing	N
54818	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Melanophryniscus	cupreuscapularis	Cespedez and Alvarez, 2000 (1999)									NT		3.1	2004	decreasing	N
54819	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Melanophryniscus	devincenzii	Klappenbach, 1968									EN	B2ab(iii)	3.1	2004	decreasing	N
54820	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Melanophryniscus	dorsalis	(Mertens, 1933)					Melanophryniscus stelzneri ssp. dorsalis				VU	B1ab(iii)+2ab(iii)	3.1	2004	decreasing	N
54821	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Melanophryniscus	fulvoguttatus	(Mertens, 1937)									LC		3.1	2004	unknown	N
54822	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Melanophryniscus	klappenbachi	Prigioni and Langone, 2000									LC		3.1	2004	stable	N
61759	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Melanophryniscus	krauczuki	Baldo and Basso, 2004									DD		3.1	2006	unknown	N
158610	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Melanophryniscus	langonei	Maneyro, Naya & Baldo, 2008									CR	B2ab(iii)	3.1	2009	unknown	N
54823	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Melanophryniscus	macrogranulosus	Braun, 1973									VU	B1ab(iii)	3.1	2004	decreasing	N
54824	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Melanophryniscus	montevidensis	(Phillippi, 1902)					Melanophryniscus stelzneri ssp. montevidensis			Sapito De Darwin	VU	A2ac; B1ab(iii,iv,v)	3.1	2004	decreasing	N
25954	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Melanophryniscus	moreirae	(Miranda-Ribeiro, 1920)									NT		3.1	2004	stable	N
54825	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Melanophryniscus	orejasmirandai	Prigioni and Langone, 1986									VU	D2	3.1	2004	stable	N
54826	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Melanophryniscus	pachyrhynus	(Miranda-Ribeiro, 1920)									DD		3.1	2004	unknown	N
54827	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Melanophryniscus	rubriventris	(Vellard, 1947)									LC		3.1	2004	stable	N
54828	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Melanophryniscus	sanmartini	Klappenbach, 1968									NT		3.1	2004	stable	N
54829	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Melanophryniscus	simplex	Caramaschi and Cruz, 2002									DD		3.1	2004	unknown	N
54830	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Melanophryniscus	spectabilis	Caramaschi and Cruz, 2002									LC		3.1	2004	unknown	N
54831	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Melanophryniscus	stelzneri	(Weyenbergh, 1875)									LC		3.1	2004	stable	N
54832	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Melanophryniscus	tumifrons	(Boulenger, 1905)					Atelopus tumifrons			Sapito De Colores	LC		3.1	2004	unknown	N
58369	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Meristogenys	amoropalamus	(Matsui, 1986)									VU	B1ab(iii)	3.1	2004	decreasing	N
58370	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Meristogenys	jerboa	(Günther, 1872)									VU	D2	3.1	2004	stable	N
58371	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Meristogenys	kinabaluensis	(Inger, 1966)					Amolops kinabaluensis	Kiau Borneo Frog			NT		3.1	2004	stable	N
58372	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Meristogenys	macrophthalmus	(Matsui, 1986)									DD		3.1	2004	unknown	N
58373	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Meristogenys	orphnocnemis	(Matsui, 1986)									LC		3.1	2004	decreasing	N
58374	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Meristogenys	phaeomerus	(Inger and Gritis, 1983)									NT		3.1	2004	decreasing	N
58375	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Meristogenys	poecilus	(Inger and Gritis, 1983)									NT		3.1	2004	decreasing	N
58376	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Meristogenys	whiteheadi	(Boulenger, 1887)									NT		3.1	2004	decreasing	N
13198	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	SALAMANDRIDAE	Mertensiella	caucasica	(Waga, 1876)						Caucasian Salamander			VU	B2ab(ii,iii)	3.1	2008	decreasing	N
54887	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Mertensophryne	anotis	(Boulenger, 1907)					Stephopaedes anotis	Chirinda Toad			EN	B1ab(iii)	3.1	2004	decreasing	N
54888	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Mertensophryne	howelli	(Poynton and Clarke, 1999)					Stephopaedes howelli				EN	B1ab(iii)	3.1	2004	decreasing	N
54692	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Mertensophryne	lindneri	(Mertens, 1955)					Bufo lindneri				LC		3.1	2004	decreasing	N
54694	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Mertensophryne	lonnbergi	(Andersson, 1911)					Bufo lonnbergi				NT		3.1	2004	decreasing	N
54889	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Mertensophryne	loveridgei	(Poynton, 1991)					Stephopaedes loveridgei				LC		3.1	2004	decreasing	N
54706	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Mertensophryne	melanopleura	(Schmidt and Inger, 1959)					Bufo melanopleura				LC		3.1	2004	unknown	N
54833	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Mertensophryne	micranotis	(Loveridge, 1925)									LC		3.1	2004	decreasing	N
54712	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Mertensophryne	mocquardi	(Angel, 1924)					Bufo mocquardi				DD		3.1	2008	unknown	N
136044	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Mertensophryne	nairobiensis	(Loveridge, 1932)									DD		3.1	2008	unknown	N
54717	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Mertensophryne	nyikae	(Loveridge, 1953)					Bufo nyikae				VU	D2	3.1	2004	stable	N
54754	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Mertensophryne	schmidti	(Grandison, 1972)					Bufo schmidti				DD		3.1	2004	unknown	N
54775	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Mertensophryne	taitana	(Peters, 1878)					Bufo taitanus|Mertensophryne taitanus				LC		3.1	2004	decreasing	N
54890	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Mertensophryne	usambarae	(Poynton and Clarke, 1999)					Stephopaedes usambarae				EN	B1ab(iii)	3.1	2004	decreasing	N
54787	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Mertensophryne	uzunguensis	(Loveridge, 1932)					Bufo uzunguensis				VU	B1ab(iii)	3.1	2004	decreasing	N
59472	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	SALAMANDRIDAE	Mesotriton	alpestris	(Laurenti, 1768)					Triturus alpestris	Alpine Newt		Tritón Alpino	LC		3.1	2008	decreasing	N
41169	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MYOBATRACHIDAE	Metacrinia	nichollsi	Harrison, 1927						Nicholl's Toadlet			LC		3.1	2004	stable	N
57871	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Metaphrynella	pollicaris	(Boulenger, 1890)									LC		3.1	2004	decreasing	N
57872	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Metaphrynella	sundana	(Peters, 1867)									LC		3.1	2004	decreasing	N
54834	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Metaphryniscus	sosai	Señaris, Ayarzaguena and Gorzula, 1994					Metaphryniscus sosae|Metaphryniscus sosae|Metaphryniscus sosai			Sapito Rugoso Del Marahuaka	VU	D2	3.1	2004	stable	N
58377	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICRIXALIDAE	Micrixalus	elegans	(Rao, 1937)									DD		3.1	2004	unknown	N
58378	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICRIXALIDAE	Micrixalus	fuscus	(Boulenger, 1882)					Micrixalus herrei				NT		3.1	2004	decreasing	N
58379	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICRIXALIDAE	Micrixalus	gadgili	Pillai and Pattabiraman, 1990									EN	B1ab(iii)	3.1	2004	decreasing	N
58380	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICRIXALIDAE	Micrixalus	kottigeharensis	(Rao, 1937)									CR	B2ab(iii)	3.1	2004	decreasing	N
58381	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICRIXALIDAE	Micrixalus	narainensis	(Rao, 1937)					Philautus narainensis				DD		3.1	2004	unknown	N
58382	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICRIXALIDAE	Micrixalus	nudis	Pillai, 1978									VU	B1ab(iii)	3.1	2004	decreasing	N
58383	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICRIXALIDAE	Micrixalus	phyllophilus	(Jerdon, 1853)					Micrixalus opisthorhodus				VU	B1ab(iii)	3.1	2004	decreasing	N
58384	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICRIXALIDAE	Micrixalus	saxicola	(Jerdon, 1854)					Polypedates saxicola	Malabar Tropical Frog, Black Torrent Frog, Jerdon's Olive-brown Frog, Small Torrent Frog			VU	B1ab(iii)	3.1	2004	stable	N
58385	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICRIXALIDAE	Micrixalus	silvaticus	(Boulenger, 1882)									DD		3.1	2004	unknown	N
58386	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICRIXALIDAE	Micrixalus	swamianus	(Rao, 1937)									DD		3.1	2004	unknown	N
58387	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICRIXALIDAE	Micrixalus	thampii	Pillai, 1981									DD		3.1	2004	unknown	N
13318	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	PYXICEPHALIDAE	Microbatrachella	capensis	(Boulenger, 1910)									CR	B2ab(i,ii,iii,iv,v)	3.1	2004	decreasing	N
59570	ANIMALIA	CHORDATA	AMPHIBIA	GYMNOPHIONA	CAECILIIDAE	Microcaecilia	albiceps	(Boulenger, 1882)									LC		3.1	2004	unknown	N
59571	ANIMALIA	CHORDATA	AMPHIBIA	GYMNOPHIONA	CAECILIIDAE	Microcaecilia	rabei	(Roze and Solano, 1963)								Cecilia Pequena	DD		3.1	2004	unknown	N
59572	ANIMALIA	CHORDATA	AMPHIBIA	GYMNOPHIONA	CAECILIIDAE	Microcaecilia	supernumeraria	Taylor, 1969									DD		3.1	2004	unknown	N
59573	ANIMALIA	CHORDATA	AMPHIBIA	GYMNOPHIONA	CAECILIIDAE	Microcaecilia	taylori	Nussbaum and Hoogmoed, 1979									LC		3.1	2004	unknown	N
59574	ANIMALIA	CHORDATA	AMPHIBIA	GYMNOPHIONA	CAECILIIDAE	Microcaecilia	unicolor	(A. Duméril, 1864)									LC		3.1	2004	unknown	N
57873	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Microhyla	achatina	Tschudi, 1838						Javan Chorus Frog			LC		3.1	2004	stable	N
57874	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Microhyla	annamensis	Smith, 1923									LC		3.1	2004	decreasing	N
57875	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Microhyla	annectens	Boulenger, 1900						Larut Hills Rice Frog			DD		3.1	2004	unknown	N
57876	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Microhyla	berdmorei	(Blyth, 1856)					Callula natatrix|Engystoma berdmorei|Microhyla fowleri|Microhyla malcolmi	Berdmore's Chorus Frog, Berdmore's Narrow-mouthed Frog, Burmese Microhylid Frog, Large Pygmy Frog, Pegu Rice Frog			LC		3.1	2004	stable	N
57877	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Microhyla	borneensis	Parker, 1928									LC		3.1	2008	decreasing	N
57878	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Microhyla	butleri	Boulenger, 1900						Butler's Ricefrog, Butler's Rice Frog, Painted Chorus Frog, Tubercled Pygmy Frog			LC		3.1	2004	stable	N
57879	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Microhyla	chakrapanii	Pillai, 1977									DD		3.1	2004	unknown	N
57880	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Microhyla	erythropoda	Tarkhnishvili, 1994									DD		3.1	2004	unknown	N
135848	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Microhyla	fissipes	Boulenger, 1884									LC		3.1	2008	stable	N
57881	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Microhyla	fusca	Andersson, 1943									DD		3.1	2004	unknown	N
57882	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Microhyla	heymonsi	Vogt, 1911						Arcuate-spotted Pygmy Frog, Dark Sided Chorus Frog			LC		3.1	2004	stable	N
57883	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Microhyla	karunaratnei	Fernando and Siriwardhane, 1996									CR	B1ab(iii)	3.1	2004	decreasing	N
